0,9471.25,10000
0,9473.12,10000
0,9433.25,10000
0,9429.50,10000
0,9427.38,10000
0,9420.00,10000
0,9426.12,10000
0,9423.15,10000
1,8.60,10
1,8.59,10
1,8.60,10
1,8.60,10
1,8.59,10
2,8.65,10
2,8.65,10
2,8.64,10
2,8.65,10
2,8.66,10
3,8.74,10
3,8.74,10
3,8.75,10
3,8.75,10
3,8.75,10
4,8.66,10
4,8.66,10
4,8.67,10
4,8.66,10
4,8.67,10
4,8.66,10
4,8.66,10
4,8.66,10
4,8.66,10
5,12264.12,10000
5,12239.38,10000
5,12223.50,10000
5,12209.50,10000
5,12201.12,10000
5,12189.50,10000
5,12177.38,10000
5,12162.88,10000
5,12169.75,10000
6,11414.12,10000
6,11412.62,10000
6,11412.38,10000
6,11412.00,10000
6,11409.38,10000
6,11406.25,10000
6,11409.62,10000
6,11408.12,10000
6,11404.62,10000
6,11406.50,10000
7,11814.38,10000
7,11792.00,10000
7,11769.50,10000
7,11761.38,10000
7,11729.25,10000
7,11753.75,10000
7,11750.00,10000
7,11748.38,10000
7,11748.62,10000
7,11756.38,10000
7,11754.25,10000
8,26905.00,33000
8,26797.50,33000
8,26788.00,33000
8,26785.50,33000
8,26780.75,33000
8,26787.50,33000
8,26776.00,33000
8,26774.50,33000
8,26776.50,33000
9,26955.00,33000
9,26806.50,33000
9,26797.50,33000
9,26798.75,33000
9,26782.75,33000
9,26791.75,33000
9,26789.75,33000
9,26780.25,33000
9,26779.75,33000
9,26781.75,33000
9,26775.00,33000
9,26781.25,33000
9,26773.25,33000
9,26765.50,33000
9,26775.00,33000
9,26769.00,33000
9,26770.25,33000
9,26773.25,33000
9,26773.25,33000
9,26767.00,33000
9,26770.25,33000
10,43903.00,47000
10,43789.00,47000
10,43773.00,47000
10,43694.00,47000
10,43643.50,47000
10,43625.50,47000
10,43589.50,47000
10,43577.00,47000
10,43538.00,47000
10,43533.50,47000
10,43522.00,47000
10,43516.50,47000
10,43501.00,47000
10,43504.00,47000
10,43501.00,47000
10,43484.00,47000
10,43475.50,47000
10,43482.00,47000
10,43464.00,47000
10,43444.00,47000
10,43443.00,47000
10,43432.00,47000
10,43427.00,47000
10,43437.50,47000
10,43428.00,47000
10,43431.00,47000
10,43417.50,47000
10,43413.00,47000
10,43420.50,47000
11,44041.00,47000
11,43718.00,47000
11,43695.00,47000
11,43646.00,47000
11,43635.00,47000
11,43622.00,47000
11,43611.50,47000
11,43606.50,47000
11,43586.50,47000
11,43603.00,47000
11,43603.00,47000
11,43589.50,47000
12,3.03,3.6
13,3.05,3.6
13,3.04,3.6
14,28.67,33
14,28.62,33
14,28.61,33
14,28.52,33
14,28.53,33
14,28.51,33
14,28.49,33
14,28.46,33
14,28.45,33
14,28.45,33
14,28.45,33
14,28.43,33
14,28.41,33
14,28.42,33
14,28.41,33
14,28.39,33
14,28.40,33
14,28.41,33
14,28.40,33
14,28.37,33
14,28.40,33
14,28.40,33
14,28.40,33
14,28.39,33
15,28.88,33
15,28.76,33
15,28.74,33
15,28.70,33
15,28.71,33
15,28.54,33
15,28.52,33
15,28.55,33
15,28.52,33
15,28.52,33
15,28.52,33
15,28.54,33
15,28.62,33
15,28.62,33
15,28.59,33
15,28.59,33
15,28.57,33
15,28.59,33
15,28.55,33
15,28.58,33
15,28.60,33
15,28.58,33
15,28.59,33
15,28.59,33
15,28.57,33
15,28.54,33
